# condition, X, Y, phi/deg, phi_error/deg
"hoa_nls28_order14_X-1.00_Y-0.75_src_ps_xs0.00_ys2.50", 	 -1.00, -0.75,  -21,   -4
"hoa_nls28_order14_X-1.00_Y0.75_src_ps_xs0.00_ys2.50", 	 -1.00,  0.75,  -44,  -14
"hoa_nls28_order14_X-1.25_Y0.00_src_ps_xs0.00_ys2.50", 	 -1.25,  0.00,  -35,   -8
"hoa_nls56_order28_X0.00_Y0.00_src_ps_xs0.00_ys2.50", 	  0.00,  0.00,    2,    2
"hoa_nls56_order28_X0.00_Y-0.75_src_ps_xs0.00_ys2.50", 	  0.00, -0.75,    1,    1
"hoa_nls56_order28_X0.00_Y0.75_src_ps_xs0.00_ys2.50", 	  0.00,  0.75,    1,    1
"hoa_nls56_order28_X-0.25_Y0.00_src_ps_xs0.00_ys2.50", 	 -0.25,  0.00,   -6,   -0
"hoa_nls56_order28_X-0.25_Y-0.75_src_ps_xs0.00_ys2.50", 	 -0.25, -0.75,   -4,    0
"hoa_nls56_order28_X-0.25_Y0.75_src_ps_xs0.00_ys2.50", 	 -0.25,  0.75,  -10,   -1
"hoa_nls56_order28_X-0.50_Y0.00_src_ps_xs0.00_ys2.50", 	 -0.50,  0.00,  -13,   -1
"hoa_nls56_order28_X-0.50_Y-0.75_src_ps_xs0.00_ys2.50", 	 -0.50, -0.75,   -8,    0
"hoa_nls56_order28_X-0.50_Y0.75_src_ps_xs0.00_ys2.50", 	 -0.50,  0.75,  -19,   -3
"hoa_nls56_order28_X-0.75_Y0.00_src_ps_xs0.00_ys2.50", 	 -0.75,  0.00,  -19,   -2
"hoa_nls56_order28_X-0.75_Y-0.75_src_ps_xs0.00_ys2.50", 	 -0.75, -0.75,  -14,   -1
"hoa_nls56_order28_X-0.75_Y0.75_src_ps_xs0.00_ys2.50", 	 -0.75,  0.75,  -32,   -8
"hoa_nls56_order28_X-1.00_Y0.00_src_ps_xs0.00_ys2.50", 	 -1.00,  0.00,  -22,   -0
"hoa_nls56_order28_X-1.00_Y-0.75_src_ps_xs0.00_ys2.50", 	 -1.00, -0.75,  -18,   -1
"hoa_nls56_order28_X-1.00_Y0.75_src_ps_xs0.00_ys2.50", 	 -1.00,  0.75,  -41,  -11
"hoa_nls56_order28_X-1.25_Y0.00_src_ps_xs0.00_ys2.50", 	 -1.25,  0.00,  -29,   -2
